feature_call,num_cells,pct_cells,median_umis,stddev_umis
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,231.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,198.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG,1.0,0.020374898125509373,134.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_6.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,150.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,44.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,88.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,229.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,254.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_4.TAB1|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,57.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_6.SMPD1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human,1.0,0.020374898125509373,98.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_1.SMPD1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,85.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hRELA_7.RELA,1.0,0.020374898125509373,278.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hSMPD1_2.SMPD1,1.0,0.020374898125509373,76.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hSMPD1_7.SMPD1,1.0,0.020374898125509373,1601.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,812.0,0.0
4.CRko.sg_hCHUK_2.CHUK|4.CRko.sg_hTNFRSF1A_7.TNFRSF1A,1.0,0.020374898125509373,141.0,0.0
4.CRko.sg_hCHUK_3.CHUK,33.0,0.6723716381418092,612.0,843.1405260928505
4.CRko.sg_hCHUK_3.CHUK|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human,1.0,0.020374898125509373,3884.0,0.0
4.CRko.sg_hCHUK_3.CHUK|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human,1.0,0.020374898125509373,255.0,0.0
4.CRko.sg_hCHUK_3.CHUK|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,366.0,0.0
4.CRko.sg_hCHUK_3.CHUK|1.CRko.sg_Neg_Control_Human_GA_0500.Neg_Control_Human,1.0,0.020374898125509373,475.0,0.0
4.CRko.sg_hCHUK_3.CHUK|2.CRko.sg_hDMD-INTRON_2.DMD-INTRON,1.0,0.020374898125509373,341.0,0.0
4.CRko.sg_hCHUK_3.CHUK|2.CRko.sg_hDMD-INTRON_4.DMD-INTRON,1.0,0.020374898125509373,321.0,0.0
4.CRko.sg_hCHUK_3.CHUK|2.CRko.sg_hREEP5-INTRON_1.REEP5-INTRON,1.0,0.020374898125509373,484.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hACTG1_4.ACTG1,1.0,0.020374898125509373,280.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hCHUK_4.CHUK,2.0,0.040749796251018745,819.0,419.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_5.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,142.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hRELA_2.RELA,1.0,0.020374898125509373,1055.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hRELA_3.RELA,2.0,0.040749796251018745,1096.0,382.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hRELA_3.RELA|1.CRko.sg_Neg_Control_Human_GA_0497.Neg_Control_Human,1.0,0.020374898125509373,838.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hTAB1_4.TAB1,1.0,0.020374898125509373,967.0,0.0
4.CRko.sg_hCHUK_3.CHUK|4.CRko.sg_hTAB1_7.TAB1,1.0,0.020374898125509373,726.0,0.0
4.CRko.sg_hCHUK_4.CHUK,45.0,0.9168704156479218,168.0,307.0857635463414
4.CRko.sg_hCHUK_4.CHUK|2.CRko.sg_hALAS1-INTRON_1.ALAS1-INTRON,1.0,0.020374898125509373,1330.0,0.0
4.CRko.sg_hCHUK_4.CHUK|2.CRko.sg_hALAS1-INTRON_8.ALAS1-INTRON|2.CRko.sg_hCHAT-INTRON_4.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0498.Neg_Control_Human,1.0,0.020374898125509373,337.0,0.0
4.CRko.sg_hCHUK_4.CHUK|2.CRko.sg_hCHAT-INTRON_1.CHAT-INTRON,1.0,0.020374898125509373,342.0,0.0
4.CRko.sg_hCHUK_4.CHUK|2.CRko.sg_hCHAT-INTRON_2.CHAT-INTRON,1.0,0.020374898125509373,271.0,0.0
4.CRko.sg_hCHUK_4.CHUK|2.CRko.sg_hDMD-INTRON_1.DMD-INTRON,1.0,0.020374898125509373,1703.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hACTG1_7.ACTG1,2.0,0.040749796251018745,484.5,331.5
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,267.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,309.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,225.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,277.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,223.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,188.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,151.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_5.TAB1|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human,1.0,0.020374898125509373,92.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hIKBKG_2.IKBKG,1.0,0.020374898125509373,4129.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hRELA_5.RELA,1.0,0.020374898125509373,585.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hTAB1_1.TAB1,1.0,0.020374898125509373,869.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hTAB1_4.TAB1|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human,1.0,0.020374898125509373,715.0,0.0
4.CRko.sg_hCHUK_4.CHUK|4.CRko.sg_hTNFRSF1A_8.TNFRSF1A,1.0,0.020374898125509373,366.0,0.0
4.CRko.sg_hCHUK_5.CHUK,36.0,0.7334963325183375,621.0,1111.4274383050313
4.CRko.sg_hCHUK_5.CHUK|1.CRko.sg_Neg_Control_Human_GA_0490.Neg_Control_Human,1.0,0.020374898125509373,370.0,0.0
4.CRko.sg_hCHUK_5.CHUK|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,711.0,0.0
4.CRko.sg_hCHUK_5.CHUK|2.CRko.sg_hCHAT-INTRON_4.CHAT-INTRON,1.0,0.020374898125509373,550.0,0.0
4.CRko.sg_hCHUK_5.CHUK|2.CRko.sg_hDMD-INTRON_5.DMD-INTRON,1.0,0.020374898125509373,386.0,0.0
4.CRko.sg_hCHUK_5.CHUK|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON,1.0,0.020374898125509373,19.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hIKBKG_5.IKBKG|4.CRko.sg_hRELA_8.RELA|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|4.CRko.sg_hACTG1_1.ACTG1|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human,1.0,0.020374898125509373,99.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hIKBKG_1.IKBKG|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hACTG1_1.ACTG1|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,48.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hRELA_2.RELA|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_8.TAB1,1.0,0.020374898125509373,980.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hSMPD1_1.SMPD1,1.0,0.020374898125509373,662.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hACTG1_5.ACTG1|2.CRko.sg_hDMD-INTRON_5.DMD-INTRON|1.CRko.sg_Neg_Control_Human_GA_0488.Neg_Control_Human,3.0,0.061124694376528114,783.0,51.980765673468106
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hACTG1_5.ACTG1,1.0,0.020374898125509373,99.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hTAB1_3.TAB1,1.0,0.020374898125509373,413.0,0.0
4.CRko.sg_hCHUK_5.CHUK|4.CRko.sg_hTAB1_8.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON,1.0,0.020374898125509373,964.0,0.0
4.CRko.sg_hCHUK_6.CHUK,38.0,0.7742461287693562,504.0,741.5059281969675
4.CRko.sg_hCHUK_6.CHUK|1.CRko.sg_Neg_Control_Human_GA_0490.Neg_Control_Human,1.0,0.020374898125509373,909.0,0.0
4.CRko.sg_hCHUK_6.CHUK|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON,1.0,0.020374898125509373,553.0,0.0
4.CRko.sg_hCHUK_6.CHUK|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON,1.0,0.020374898125509373,228.0,0.0
4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hIKBKG_2.IKBKG,1.0,0.020374898125509373,496.0,0.0
4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hRELA_1.RELA,1.0,0.020374898125509373,7717.0,0.0
4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hSMPD1_4.SMPD1,1.0,0.020374898125509373,205.0,0.0
4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hSMPD1_7.SMPD1|4.CRko.sg_hTAB1_2.TAB1|2.CRko.sg_hREEP5-INTRON_8.REEP5-INTRON,2.0,0.040749796251018745,1076.0,167.0
4.CRko.sg_hCHUK_6.CHUK|4.CRko.sg_hTNFRSF1A_3.TNFRSF1A,1.0,0.020374898125509373,1206.0,0.0
4.CRko.sg_hCHUK_7.CHUK,34.0,0.6927465362673186,218.5,369.17259961229286
4.CRko.sg_hCHUK_7.CHUK|1.CRko.sg_Neg_Control_Human_GA_0487.Neg_Control_Human,1.0,0.020374898125509373,2678.0,0.0
4.CRko.sg_hCHUK_7.CHUK|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human,2.0,0.040749796251018745,737.5,100.5
4.CRko.sg_hCHUK_7.CHUK|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human,1.0,0.020374898125509373,264.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hALAS1-INTRON_3.ALAS1-INTRON|4.CRko.sg_hTNFRSF1A_1.TNFRSF1A,1.0,0.020374898125509373,1031.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hALAS1-INTRON_4.ALAS1-INTRON,2.0,0.040749796251018745,960.5,367.5
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hALAS1-INTRON_7.ALAS1-INTRON,1.0,0.020374898125509373,972.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON,1.0,0.020374898125509373,13.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hCHAT-INTRON_6.CHAT-INTRON,1.0,0.020374898125509373,1017.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hREEP5-INTRON_5.REEP5-INTRON,1.0,0.020374898125509373,2614.0,0.0
4.CRko.sg_hCHUK_7.CHUK|2.CRko.sg_hREEP5-INTRON_6.REEP5-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human,1.0,0.020374898125509373,531.0,0.0
4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hACTG1_5.ACTG1,1.0,0.020374898125509373,1454.0,0.0
4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hRELA_7.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hDMD-INTRON_6.DMD-INTRON|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0495.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0496.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,390.0,0.0
4.CRko.sg_hCHUK_7.CHUK|4.CRko.sg_hIKBKG_2.IKBKG|4.CRko.sg_hRELA_4.RELA|4.CRko.sg_hSMPD1_1.SMPD1|4.CRko.sg_hSMPD1_2.SMPD1|4.CRko.sg_hSMPD1_5.SMPD1|4.CRko.sg_hSMPD1_6.SMPD1|4.CRko.sg_hTAB1_1.TAB1|4.CRko.sg_hTAB1_4.TAB1|2.CRko.sg_hREEP5-INTRON_3.REEP5-INTRON|2.CRko.sg_hCHAT-INTRON_3.CHAT-INTRON|2.CRko.sg_hCHAT-INTRON_5.CHAT-INTRON|1.CRko.sg_Neg_Control_Human_GA_0485.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0492.Neg_Control_Human|1.CRko.sg_Neg_Control_Human_GA_0499.Neg_Control_Human|4.CRko.sg_hTNFRSF1A_6.TNFRSF1A,1.0,0.020374898125509373,202.0,0.0
